,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
6721,5.465,0.048801674,2,13,0,1,1573.9512,0,1,0,0
6722,14.15,0.0,4,18,0,1,5865.0322,0,1,0,0
6723,12.8,0.069605676,4,16,0,1,4984.1788,0,1,0,0
6724,8.655,0.088373591,2,18,0,1,1454.1072,0,1,0,0
6725,11.1,0.035853059,3,35,1,0,3691.1952,0,0,0,1
6726,9.3,0.01404119,4,21,1,2,396.8168,0,1,0,0
6727,20.6,0.083473583,2,13,0,1,1211.756,0,1,0,0
6728,13.6,0.076434542,3,35,0,2,473.3838,1,0,0,0
6729,19.7,0.08073703,4,23,0,2,3338.987,0,1,0,0
6730,14.5,0.0,3,16,0,1,2045.3376,0,1,0,0
6731,10.0,0.089152528,3,23,0,2,437.4306,0,1,0,0
6732,7.945,0.015863075,3,33,2,0,2446.815,0,1,0,0
6733,20.35,0.151308326,1,21,1,2,2030.69,0,1,0,0
6734,15.85,0.121609722,1,16,0,1,539.298,0,1,0,0
6735,16.85,0.023135131,1,33,2,0,703.0848,0,1,0,0
6736,11.5,0.017714096,2,11,1,0,1442.7886,0,0,1,0
6737,11.1,0.0,3,21,1,2,2376.906,0,1,0,0
6738,6.635,0.027069402,3,23,0,2,1744.396,0,1,0,0
6739,7.81,0.055226755,2,23,0,2,871.5322,0,1,0,0
6740,9.395,0.040124625,1,11,1,0,1342.2528,0,0,1,0
6741,7.0,0.151376958,2,16,0,1,1171.808,0,1,0,0
6742,6.71,0.03558013,4,16,0,1,4572.0486,0,1,0,0
6743,15.75,0.166513779,1,11,1,0,265.6542,0,0,1,0
6744,19.85,0.06478563,2,13,0,1,2503.408,0,1,0,0
6745,9.5,0.085223447,4,21,1,2,6050.7904,0,1,0,0
6746,15.6,0.143915417,2,13,0,1,2441.4886,0,1,0,0
6747,12.0,0.132275338,2,35,0,2,123.8388,1,0,0,0
6748,13.35,0.149338159,3,16,0,1,1797.66,0,1,0,0
6749,11.1,0.044823438,3,23,0,2,1926.1594,0,1,0,0
6750,15.0,0.02681843,4,33,2,0,3094.6384,0,1,0,0
6751,14.8,0.04407225,2,11,1,0,1428.141,0,0,1,0
6752,19.1,0.025872153,3,23,0,2,882.8508,0,1,0,0
6753,6.825,0.059835659,4,16,0,1,4229.1616,0,1,0,0
6754,17.6,0.13027716,4,35,0,2,1148.505,1,0,0,0
6755,17.35,0.027653795,1,21,1,2,1318.284,0,1,0,0
6756,9.8,0.04714777,2,33,2,0,1720.4272,0,1,0,0
6757,19.35,0.062882112,3,13,0,1,2807.0128,0,1,0,0
6758,18.6,0.152294691,2,21,1,2,1508.037,0,1,0,0
6759,7.27,0.071064499,2,16,0,1,1366.2216,0,1,0,0
6760,12.6,0.041726942,2,11,1,0,1470.0864,0,0,1,0
6761,7.575,0.055121892,4,35,1,0,5912.304,0,0,0,1
6762,12.65,0.042211119,2,23,0,2,1393.5194,0,1,0,0
6763,11.0,0.132500853,4,35,1,0,5289.1152,0,0,0,1
6764,17.5,0.015557426,3,16,0,1,2213.1192,0,1,0,0
6765,8.06,0.021409913,4,21,1,2,6930.978,0,1,0,0
6766,12.1,0.015497337,3,11,1,0,3453.5046,0,0,1,0
6767,20.2,0.065612808,1,35,1,0,2150.534,0,0,0,1
6768,17.2,0.012030747,3,21,1,2,1155.8288,0,1,0,0
6769,18.25,0.075603699,4,35,1,0,3205.827,0,0,0,1
6770,5.94,0.029372367,4,23,0,2,3942.8676,0,1,0,0
6771,16.7,0.070096518,4,33,2,0,3894.93,0,1,0,0
6772,7.39,0.120258245,2,16,0,1,2290.352,0,1,0,0
6773,20.7,0.079281476,2,16,0,1,892.8378,0,1,0,0
6774,15.1,0.097768728,3,35,0,2,564.5984,1,0,0,0
6775,15.6,0.104786172,3,35,1,0,1545.9876,0,0,0,1
6776,18.2,0.043626605,4,22,0,0,482.0392,1,0,0,0
6777,20.2,0.117839328,4,11,1,0,2356.932,0,0,1,0
6778,6.525,0.089858447,1,35,1,0,2061.3168,0,0,0,1
6779,15.1,0.185008985,1,35,0,2,123.8388,1,0,0,0
6780,17.75,0.156701315,4,33,2,0,4566.7222,0,1,0,0
6781,8.71,0.0,1,13,0,1,498.0184,0,1,0,0
6782,18.85,0.139087683,4,13,0,1,3020.0688,0,1,0,0
6783,20.75,0.089243789,4,16,0,1,4649.9472,0,1,0,0
6784,12.5,0.073721115,1,16,0,1,610.5386,0,1,0,0
6785,5.325,0.138679995,1,23,0,2,862.8768,0,1,0,0
6786,12.85,0.240268248,3,35,0,2,312.926,1,0,0,0
6787,16.75,0.0,4,23,0,2,4625.9784,0,1,0,0
6788,16.0,0.040911824,2,33,2,0,3387.5904,0,1,0,0
6789,13.35,0.149974858,3,11,1,0,5932.278,0,0,1,0
6790,11.8,0.026072872,2,13,0,1,1018.674,0,1,0,0
6791,10.65,0.085482761,4,11,1,0,3225.1352,0,0,1,0
6792,12.1,0.015521768,3,13,0,1,3124.5994,0,1,0,0
6793,9.395,0.099101845,2,16,0,1,1704.448,0,1,0,0
6794,19.6,0.025281802,3,16,0,1,2884.2456,0,1,0,0
6795,14.1,0.125675936,1,33,2,0,1133.8574,0,1,0,0
6796,8.895,0.07204818,3,35,1,0,6881.043,0,0,0,1
6797,16.5,0.068263916,2,18,0,1,1238.388,0,1,0,0
6798,14.3,0.109144085,1,22,0,0,175.7712,1,0,0,0
6799,7.51,0.017425784,4,16,0,1,459.402,0,1,0,0
6800,17.25,0.035118834,1,21,1,2,932.12,0,1,0,0
6801,5.785,0.054066567,1,11,1,0,1406.1696,0,0,1,0
6802,13.65,0.012823829,1,13,0,1,916.1408,0,1,0,0
6803,6.26,0.009883257,3,21,1,2,1964.7758,0,1,0,0
6804,14.0,0.041754584,1,35,1,0,1597.92,0,0,0,1
6805,19.7,0.112036236,3,22,0,0,882.185,1,0,0,0
6806,19.7,0.161610636,4,13,0,1,3570.0196,0,1,0,0
6807,13.65,0.078909166,4,21,1,2,4474.176,0,1,0,0
6808,20.1,0.077769768,1,11,1,0,980.0576,0,0,1,0
6809,12.6,0.021951613,4,33,2,0,4731.1748,0,1,0,0
6810,20.85,0.097770004,4,21,1,2,3589.9936,0,1,0,0
6811,11.8,0.094817105,1,35,0,2,75.9012,1,0,0,0
6812,15.6,0.066726133,4,23,0,2,3516.7556,0,1,0,0
6813,5.98,0.043809261,3,13,0,1,1765.7016,0,1,0,0
6814,7.42,0.0,3,35,0,2,185.7582,1,0,0,0
6815,16.35,0.032671446,3,11,1,0,1492.0578,0,0,1,0
6816,14.15,0.095378221,3,23,0,2,2395.5484,0,1,0,0
6817,12.1,0.0,3,33,2,0,3338.3212,0,1,0,0
6818,9.895,0.060188932,4,18,0,1,6041.4692,0,1,0,0
6819,8.51,0.016135764,4,21,1,2,4262.4516,0,1,0,0
6820,17.0,0.126220187,2,16,0,1,1258.362,0,1,0,0
6821,14.15,0.024286378,4,35,1,0,5892.33,0,0,0,1
6822,9.0,0.065350715,3,21,1,2,3175.866,0,1,0,0
6823,5.11,0.035071955,3,13,0,1,2773.057,0,1,0,0
6824,19.5,0.030742083,1,21,1,2,1211.756,0,1,0,0
6825,9.195,0.015949001,1,13,0,1,1238.388,0,1,0,0
6826,16.7,0.038496166,3,33,2,0,5540.7876,0,1,0,0
6827,19.0,0.017746826,4,21,1,2,2540.6928,0,1,0,0
6828,12.3,0.111274591,1,23,0,2,458.7362,0,1,0,0
6829,5.695,0.065272284,4,35,1,0,3349.6398,0,0,0,1
6830,14.15,0.183472595,1,16,0,1,1624.552,0,1,0,0
6831,17.7,0.08918772,2,35,0,2,254.3356,1,0,0,0
6832,10.395,0.030281543,2,11,1,0,1259.6936,0,0,1,0
6833,17.0,0.211306673,2,22,0,0,251.6724,1,0,0,0
6834,15.85,0.061190964,1,21,1,2,996.0368,0,1,0,0
6835,10.195,0.107307677,3,33,2,0,2217.114,0,1,0,0
6836,11.6,0.067441726,1,35,0,2,111.8544,1,0,0,0
6837,6.57,0.066338717,4,11,1,0,4165.2448,0,0,1,0
6838,8.43,0.0,4,13,0,1,1576.6144,0,1,0,0
6839,7.39,0.120524922,2,18,0,1,2433.499,0,1,0,0
6840,16.0,0.061192211,4,13,0,1,4725.8484,0,1,0,0
6841,13.1,0.075056542,1,21,1,2,601.8832,0,1,0,0
6842,11.5,0.017556795,2,35,1,0,3410.2276,0,0,0,1
6843,13.5,0.129077455,2,18,0,1,583.2408,0,1,0,0
6844,20.6,0.047896393,3,33,2,0,1689.8004,0,1,0,0
6845,15.2,0.021240491,4,21,1,2,4804.4128,0,1,0,0
6846,6.38,0.031743707,3,35,1,0,1605.9096,0,0,0,1
6847,5.88,0.003612411,3,13,0,1,3537.3954,0,1,0,0
6848,6.03,0.022796178,3,11,1,0,1416.8224,0,0,1,0
6849,17.6,0.133279499,2,35,0,2,675.1212,1,0,0,0
6850,18.85,0.016132592,2,21,1,2,3016.7398,0,1,0,0
6851,7.68,0.152429537,1,33,2,0,1278.336,0,1,0,0
6852,15.35,0.035348491,2,13,0,1,2093.941,0,1,0,0
6853,13.1,0.020903193,2,21,1,2,3098.6332,0,1,0,0
6854,10.1,0.054853377,4,11,1,0,2182.4924,0,0,1,0
6855,15.85,0.106971167,1,35,0,2,135.8232,1,0,0,0
6856,12.65,0.035482562,4,18,0,1,2526.711,0,1,0,0
6857,14.6,0.042923071,2,33,2,0,1627.881,0,1,0,0
6858,11.1,0.036174285,3,11,1,0,1581.9408,0,0,1,0
6859,12.35,0.033597374,4,35,1,0,3163.8816,0,0,0,1
6860,8.63,0.028320655,3,21,1,2,2241.7486,0,1,0,0
6861,9.6,0.0,3,16,0,1,4293.0784,0,1,0,0
6862,19.6,0.056744064,1,22,0,0,165.7842,1,0,0,0
6863,19.35,0.039990314,3,21,1,2,982.7208,0,1,0,0
6864,14.0,0.030155224,4,18,0,1,3020.0688,0,1,0,0
6865,12.15,0.062541552,1,11,1,0,251.6724,0,0,1,0
6866,8.195,0.031403441,1,23,0,2,647.8234,0,1,0,0
6867,8.325,0.029845243,1,18,0,1,284.2966,0,1,0,0
6868,7.475,0.149125615,4,11,1,0,6042.135,0,0,1,0
6869,19.0,0.170382726,1,35,0,2,47.2718,1,0,0,0
6870,6.385,0.083768522,2,33,2,0,3235.788,0,1,0,0
6871,7.645,0.116793684,1,35,0,2,42.6112,1,0,0,0
6872,18.5,0.062205112,3,33,2,0,1765.7016,0,1,0,0
6873,11.5,0.0463847,2,13,0,1,1540.6612,0,1,0,0
6874,7.93,0.071425647,1,11,1,0,1070.6064,0,0,1,0
6875,16.2,0.033929133,3,35,0,2,311.5944,1,0,0,0
6876,13.65,0.036033639,3,18,0,1,2591.2936,0,1,0,0
6877,12.35,0.158337479,3,33,2,0,3313.6866,0,1,0,0
6878,14.0,0.030140981,4,21,1,2,2588.6304,0,1,0,0
6879,9.6,0.024515221,4,21,1,2,3956.8494,0,1,0,0
6880,14.0,0.105125569,3,16,0,1,3277.0676,0,1,0,0
6881,8.89,0.00547348,2,16,0,1,1315.6208,0,1,0,0
6882,16.85,0.133385398,2,22,0,0,223.7088,1,0,0,0
6883,20.7,0.047098175,1,35,0,2,150.4708,1,0,0,0
6884,7.05,0.055548003,4,16,0,1,5816.4288,0,1,0,0
6885,17.1,0.128614205,2,21,1,2,1556.6404,0,1,0,0
6886,7.725,0.047551568,4,35,1,0,8217.3036,0,0,0,1
6887,19.7,0.066879757,3,33,2,0,1587.933,0,1,0,0
6888,16.1,0.160379061,1,11,1,0,203.7348,0,0,1,0
6889,11.3,0.054861393,2,13,0,1,952.094,0,1,0,0
6890,6.035,0.141542481,3,18,0,1,1537.998,0,1,0,0
6891,17.6,0.053397642,1,11,1,0,699.09,0,0,1,0
6892,6.675,0.021710275,1,18,0,1,247.0118,0,1,0,0
6893,15.5,0.075688032,4,33,2,0,1845.5976,0,1,0,0
6894,9.395,0.045340279,1,21,1,2,2080.625,0,1,0,0
6895,16.1,0.100149459,1,33,2,0,1158.492,0,1,0,0
6896,15.0,0.162348584,4,13,0,1,4610.665,0,1,0,0
6897,9.6,0.036341539,3,21,1,2,3261.7542,0,1,0,0
6898,14.1,0.087920675,4,33,2,0,1151.834,0,1,0,0
6899,11.5,0.042087749,4,18,0,1,3861.64,0,1,0,0
6900,12.1,0.016921927,3,13,0,1,4314.384,0,1,0,0
6901,7.42,0.020423549,4,21,1,2,2988.1104,0,1,0,0
6902,15.1,0.173833129,4,18,0,1,4713.864,0,1,0,0
6903,17.35,0.256152243,3,35,0,2,149.805,1,0,0,0
6904,9.285,0.021002641,3,16,0,1,4011.445,0,1,0,0
6905,7.855,0.0,4,11,1,0,4600.0122,0,0,1,0
6906,18.35,0.091780142,3,35,1,0,6454.931,0,0,0,1
6907,12.85,0.033220169,4,23,0,2,2759.0752,0,1,0,0
6908,13.8,0.141234932,4,33,2,0,5564.7564,0,1,0,0
6909,15.0,0.19899855,4,22,0,0,913.4776,1,0,0,0
6910,10.8,0.049709624,4,16,0,1,2450.144,0,1,0,0
6911,14.3,0.065153295,1,33,2,0,1406.1696,0,1,0,0
6912,9.8,0.015087112,4,16,0,1,4005.4528,0,1,0,0
6913,11.5,0.037782943,2,13,0,1,325.5762,0,1,0,0
6914,9.21,0.008782561,2,18,0,1,1340.2554,0,1,0,0
6915,8.645,0.142728113,2,35,1,0,2510.066,0,0,0,1
6916,10.0,0.073493831,2,21,1,2,1797.66,0,1,0,0
6917,18.5,0.025907416,1,13,0,1,802.9548,0,1,0,0
6918,20.6,0.046280998,3,13,0,1,1962.7784,0,1,0,0
6919,9.3,0.044624064,4,33,2,0,3193.8426,0,1,0,0
6920,11.395,0.009898492,1,18,0,1,777.6544,0,1,0,0
6921,11.8,0.189689886,3,22,0,0,370.1848,1,0,0,0
6922,8.01,0.070189131,1,33,2,0,826.9236,0,1,0,0
6923,15.0,0.119374946,4,11,1,0,5024.1268,0,0,1,0
6924,13.35,0.065215312,1,11,1,0,1102.5648,0,0,1,0
6925,15.1,0.095635061,2,35,1,0,3047.3666,0,0,0,1
6926,6.67,0.216107535,1,35,0,2,354.2056,1,0,0,0
6927,10.5,0.048009081,3,16,0,1,2209.1244,0,1,0,0
6928,21.25,0.019533098,2,13,0,1,1938.8096,0,1,0,0
6929,17.0,0.026568875,2,23,0,2,3149.234,0,1,0,0
6930,9.3,0.111127966,1,33,2,0,2002.0606,0,1,0,0
6931,15.7,0.03723211,3,23,0,2,5634.6654,0,1,0,0
6932,15.75,0.140603316,4,23,0,2,6308.455,0,1,0,0
6933,16.75,0.075368868,1,35,1,0,970.7364,0,0,0,1
6934,14.5,0.063962842,4,21,1,2,2616.594,0,1,0,0
6935,11.65,0.102830104,3,35,0,2,344.8844,1,0,0,0
6936,18.75,0.01031535,4,35,1,0,3751.1172,0,0,0,1
6937,7.1,0.110633958,3,13,0,1,1211.756,0,1,0,0
6938,14.5,0.0,3,16,0,1,2864.2716,0,1,0,0
6939,17.35,0.014721579,1,18,0,1,886.8456,0,1,0,0
6940,18.0,0.019465205,2,11,1,0,2441.4886,0,0,1,0
6941,6.615,0.091895319,4,33,2,0,3504.7712,0,1,0,0
6942,5.695,0.118535581,4,35,0,2,256.9988,1,0,0,0
6943,11.5,0.037646623,2,18,0,1,325.5762,0,1,0,0
6944,19.1,0.092060694,3,21,1,2,4777.7808,0,1,0,0
6945,18.6,0.04765803,4,35,1,0,5238.5144,0,0,0,1
6946,7.05,0.05587277,4,13,0,1,4026.7584,0,1,0,0
6947,11.395,0.017295906,1,35,0,2,145.8102,1,0,0,0
6948,16.35,0.02844314,2,22,0,0,386.164,1,0,0,0
6949,18.35,0.094296835,1,23,0,2,1116.5466,0,1,0,0
6950,9.105,0.064410783,1,22,0,0,33.29,1,0,0,0
6951,7.63,0.134684292,1,16,0,1,1470.0864,0,1,0,0
6952,17.5,0.029299175,2,35,0,2,139.818,1,0,0,0
6953,11.15,0.210021713,1,35,0,2,90.5488,1,0,0,0
6954,7.55,0.027224917,3,18,0,1,2450.144,0,1,0,0
6955,13.1,0.021184746,4,35,0,2,379.506,1,0,0,0
6956,5.5,0.047059016,2,33,2,0,2125.2336,0,1,0,0
6957,7.59,0.14526636,3,21,1,2,6231.888,0,1,0,0
6958,9.5,0.041851461,1,33,2,0,466.06,0,1,0,0
6959,6.11,0.152262171,1,18,0,1,1159.8236,0,1,0,0
6960,5.655,0.085757338,3,13,0,1,1498.05,0,1,0,0
6961,7.285,0.049954435,3,16,0,1,2356.932,0,1,0,0
6962,10.65,0.048762383,3,21,1,2,3946.8624,0,1,0,0
6963,17.7,0.0,1,13,0,1,923.4646,0,1,0,0
6964,12.8,0.075996742,2,33,2,0,2799.689,0,1,0,0
6965,19.85,0.0,2,11,1,0,1877.556,0,0,1,0
6966,15.7,0.204984538,2,22,0,0,223.7088,1,0,0,0
6967,15.6,0.173573164,2,13,0,1,2390.8878,0,1,0,0
6968,9.8,0.056339618,1,33,2,0,755.0172,0,1,0,0
6969,19.5,0.014262413,1,33,2,0,331.5684,0,1,0,0
6970,16.2,0.03338006,1,23,0,2,1416.8224,0,1,0,0
6971,17.6,0.016024651,1,16,0,1,597.2226,0,1,0,0
6972,13.6,0.11830085,4,13,0,1,1944.136,0,1,0,0
6973,18.85,0.167552202,4,16,0,1,2332.9632,0,1,0,0
6974,15.1,0.067181098,4,21,1,2,5424.9384,0,1,0,0
6975,17.35,0.0,1,11,1,0,966.7416,0,0,1,0
6976,15.7,0.0,3,35,0,2,339.558,1,0,0,0
6977,20.7,0.021431134,3,23,0,2,2199.8032,0,1,0,0
6978,13.5,0.068256316,1,13,0,1,533.3058,0,1,0,0
6979,11.0,0.0,1,35,0,2,79.896,1,0,0,0
6980,9.6,0.014143673,4,35,1,0,2836.308,0,0,0,1
6981,13.1,0.075563757,3,16,0,1,2005.3896,0,1,0,0
6982,12.15,0.018439138,4,21,1,2,5073.396,0,1,0,0
6983,16.7,0.074620291,2,35,0,2,357.5346,1,0,0,0
6984,19.6,0.041370245,1,35,1,0,814.9392,0,0,0,1
6985,12.0,0.020312314,2,35,1,0,2777.7176,0,0,0,1
6986,17.75,0.128532558,1,35,0,2,173.108,1,0,0,0
6987,15.1,0.055195461,4,16,0,1,5007.4818,0,1,0,0
6988,16.7,0.022065676,2,23,0,2,1556.6404,0,1,0,0
6989,14.65,0.011212719,1,18,0,1,1049.9666,0,1,0,0
6990,13.3,0.063925726,3,13,0,1,1655.1788,0,1,0,0
6991,20.1,0.034848629,2,13,0,1,2502.7422,0,1,0,0
6992,14.3,0.0,1,11,1,0,1406.1696,0,0,1,0
6993,7.42,0.02050719,4,13,0,1,7719.2852,0,1,0,0
6994,9.8,0.025960174,4,35,1,0,4976.855,0,0,0,1
6995,9.5,0.085020342,4,33,2,0,1701.7848,0,1,0,0
6996,7.075,0.097660814,2,22,0,0,143.8128,1,0,0,0
6997,7.56,0.111654545,3,35,0,2,312.926,1,0,0,0
6998,7.96,0.0,3,13,0,1,3235.788,0,1,0,0
6999,6.135,0.115265695,3,18,0,1,2094.6068,0,1,0,0
7000,14.6,0.043133816,2,11,1,0,651.1524,0,0,1,0
7001,14.3,0.049676157,4,23,0,2,3799.0548,0,1,0,0
7002,8.43,0.176834351,3,35,1,0,5000.8238,0,0,0,1
7003,7.76,0.103918113,2,35,0,2,399.48,1,0,0,0
7004,8.315,0.035644325,3,18,0,1,870.8664,0,1,0,0
7005,10.1,0.279783532,4,22,0,0,484.7024,1,0,0,0
7006,9.895,0.048738014,4,21,1,2,3904.917,0,1,0,0
7007,11.5,0.020686161,1,13,0,1,1731.08,0,1,0,0
7008,18.25,0.079342006,4,21,1,2,1805.6496,0,1,0,0
7009,4.635,0.140889111,2,23,0,2,1927.491,0,1,0,0
7010,18.5,0.062245149,3,16,0,1,5591.3884,0,1,0,0
7011,5.365,0.140811559,3,11,1,0,2061.3168,0,0,1,0
7012,6.095,0.08152738,2,11,1,0,1843.6002,0,0,1,0
7013,20.0,0.058198141,2,35,1,0,4250.4672,0,0,0,1
7014,16.75,0.081446638,4,21,1,2,6424.97,0,1,0,0
7015,21.25,0.019462623,2,18,0,1,1575.2828,0,1,0,0
7016,16.0,0.072317217,4,35,1,0,8062.838,0,0,0,1
7017,12.1,0.020684919,3,13,0,1,1336.2606,0,1,0,0
7018,15.1,0.087604871,4,22,0,0,484.7024,1,0,0,0
7019,8.6,0.0,2,21,1,2,2466.789,0,1,0,0
7020,17.6,0.041681059,3,21,1,2,1315.6208,0,1,0,0
7021,15.35,0.015676231,3,23,0,2,286.294,0,1,0,0
7022,8.26,0.034397781,2,16,0,1,2073.3012,0,1,0,0
7023,6.57,0.096880574,4,23,0,2,5020.132,0,1,0,0
7024,11.6,0.017817285,3,11,1,0,1422.1488,0,0,1,0
7025,20.35,0.014909465,4,13,0,1,6076.0908,0,1,0,0
7026,12.15,0.0,4,23,0,2,4048.064,0,1,0,0
7027,17.35,0.041439718,1,33,2,0,2848.2924,0,1,0,0
7028,7.0,0.151405587,2,23,0,2,2024.032,0,1,0,0
7029,8.5,0.097803261,1,33,2,0,882.8508,0,1,0,0
7030,20.2,0.196659953,2,35,0,2,249.0092,1,0,0,0
7031,14.5,0.041313203,1,21,1,2,377.5086,0,1,0,0
7032,9.195,0.130657442,2,22,0,0,215.7192,1,0,0,0
7033,17.75,0.029700018,2,21,1,2,1404.838,0,1,0,0
7034,8.775,0.0,2,21,1,2,1436.7964,0,1,0,0
7035,16.7,0.070312473,4,13,0,1,2826.321,0,1,0,0
7036,15.2,0.019064377,4,21,1,2,3555.372,0,1,0,0
7037,20.5,0.020605032,1,23,0,2,539.298,0,1,0,0
7038,8.6,0.0,2,35,1,0,1030.6584,0,0,0,1
7039,5.21,0.011072173,4,13,0,1,4402.9354,0,1,0,0
7040,10.3,0.0,2,13,0,1,1717.764,0,1,0,0
7041,18.25,0.060342304,3,21,1,2,1644.526,0,1,0,0
7042,21.25,0.113833823,4,18,0,1,1398.18,0,1,0,0
7043,8.6,0.032615377,3,16,0,1,992.7078,0,1,0,0
7044,10.3,0.024935297,3,21,1,2,3966.1706,0,1,0,0
7045,9.5,0.074345268,4,23,0,2,3523.4136,0,1,0,0
7046,9.3,0.042283454,2,16,0,1,3715.164,0,1,0,0
7047,9.195,0.047387144,1,13,0,1,871.5322,0,1,0,0
7048,7.68,0.152865879,1,18,0,1,1619.2256,0,1,0,0
7049,12.35,0.163148041,2,35,1,0,3199.8348,0,0,0,1
7050,12.1,0.02984176,3,18,0,1,3628.61,0,1,0,0
7051,11.6,0.038511676,1,16,0,1,503.3448,0,1,0,0
7052,9.695,0.047622786,4,11,1,0,3675.216,0,0,1,0
7053,12.0,0.07554831,2,23,0,2,3219.8088,0,1,0,0
7054,19.0,0.067447572,2,23,0,2,1967.439,0,1,0,0
7055,6.38,0.03187163,3,33,2,0,4103.9912,0,1,0,0
7056,20.5,0.112638016,4,18,0,1,3874.956,0,1,0,0
7057,20.85,0.056192276,2,35,1,0,1973.4312,0,0,0,1
7058,5.695,0.06797671,4,11,1,0,3083.9856,0,0,1,0
7059,19.2,0.142189843,3,22,0,0,155.1314,1,0,0,0
7060,20.35,0.014813268,4,33,2,0,5842.395,0,1,0,0
7061,9.195,0.080442371,2,22,0,0,105.8622,1,0,0,0
7062,17.85,0.03781972,4,16,0,1,2475.4444,0,1,0,0
7063,4.785,0.092145264,2,35,1,0,3735.8038,0,0,0,1
7064,14.6,0.025702994,4,23,0,2,2380.9008,0,1,0,0
7065,10.195,0.012483408,4,18,0,1,2749.754,0,1,0,0
7066,17.85,0.0,3,11,1,0,898.83,0,0,1,0
7067,7.5,0.036204764,3,33,2,0,1948.1308,0,1,0,0
7068,6.59,0.026238087,2,18,0,1,2410.196,0,1,0,0
7069,10.895,0.137584599,4,13,0,1,3954.852,0,1,0,0
7070,12.5,0.080741927,4,35,1,0,6170.6344,0,0,0,1
7071,14.6,0.059741172,3,13,0,1,5070.7328,0,1,0,0
7072,15.7,0.214423791,2,35,0,2,335.5632,1,0,0,0
7073,9.6,0.051677051,4,11,1,0,2856.282,0,0,1,0
7074,12.6,0.168455549,4,35,0,2,418.1224,1,0,0,0
7075,10.3,0.0,4,18,0,1,5313.084,0,1,0,0
7076,17.0,0.016055615,4,13,0,1,8245.2672,0,1,0,0
7077,8.645,0.021619564,1,21,1,2,736.3748,0,1,0,0
7078,16.0,0.173027688,3,21,1,2,3583.3356,0,1,0,0
7079,6.155,0.095045476,4,11,1,0,2556.672,0,0,1,0
7080,13.85,0.025891588,3,16,0,1,2936.178,0,1,0,0
7081,20.2,0.205484395,4,35,0,2,392.822,1,0,0,0
7082,13.1,0.037793818,3,13,0,1,2801.6864,0,1,0,0
7083,14.6,0.045002624,4,35,0,2,198.4084,1,0,0,0
7084,11.8,0.054460571,1,13,0,1,2277.036,0,1,0,0
7085,15.5,0.075736746,4,16,0,1,4482.1656,0,1,0,0
7086,14.15,0.014719325,4,22,0,0,392.822,1,0,0,0
7087,17.1,0.066828857,2,35,1,0,1924.162,0,0,0,1
7088,17.7,0.23653561,3,35,0,2,185.0924,1,0,0,0
7089,20.7,0.04903471,1,13,0,1,872.8638,0,1,0,0
7090,15.2,0.035497039,4,22,0,0,436.7648,1,0,0,0
7091,11.5,0.017638893,2,16,0,1,2885.5772,0,1,0,0
7092,21.25,0.01945343,2,21,1,2,1454.1072,0,1,0,0
7093,14.1,0.11326743,1,23,0,2,1037.3164,0,1,0,0
7094,9.395,0.109713464,1,13,0,1,255.6672,0,1,0,0
7095,8.985,0.0,2,35,1,0,5582.733,0,0,0,1
7096,7.895,0.094952408,2,11,1,0,1332.9316,0,0,1,0
7097,14.0,0.029026218,2,13,0,1,3635.268,0,1,0,0
7098,5.365,0.140123575,3,33,2,0,2748.4224,0,1,0,0
7099,16.35,0.03272295,3,13,0,1,1823.6262,0,1,0,0
7100,15.75,0.135836828,2,13,0,1,1298.31,0,1,0,0
7101,7.5,0.036382524,3,11,1,0,1416.8224,0,0,1,0
7102,14.8,0.0,4,33,2,0,4777.115,0,1,0,0
7103,7.07,0.094201018,2,13,0,1,1036.6506,0,1,0,0
7104,20.5,0.143506376,1,21,1,2,768.999,0,1,0,0
7105,20.25,0.133347119,4,35,0,2,975.397,1,0,0,0
7106,18.0,0.124428516,2,16,0,1,948.0992,0,1,0,0
7107,9.5,0.221856492,4,22,0,0,230.3668,1,0,0,0
7108,15.0,0.071312064,2,33,2,0,3020.0688,0,1,0,0
7109,20.1,0.022425236,4,23,0,2,910.8144,0,1,0,0
7110,11.0,0.133352623,4,21,1,2,2644.5576,0,1,0,0
7111,18.7,0.046079558,3,16,0,1,1982.0866,0,1,0,0
7112,8.42,0.0,1,35,1,0,1278.336,0,0,0,1
7113,15.15,0.066446521,3,11,1,0,732.38,0,0,1,0
7114,14.1,0.066979957,4,21,1,2,3174.5344,0,1,0,0
7115,8.42,0.187918654,1,22,0,0,127.8336,1,0,0,0
7116,17.85,0.051924192,2,35,1,0,2940.1728,0,0,0,1
7117,17.75,0.054806734,3,35,1,0,3918.8988,0,0,0,1
7118,8.27,0.018813601,4,23,0,2,7190.64,0,1,0,0
7119,17.1,0.094910421,1,35,0,2,253.6698,1,0,0,0
7120,8.615,0.116722514,2,11,1,0,567.2616,0,0,1,0
7121,7.785,0.244338986,2,35,0,2,209.0612,1,0,0,0
7122,9.8,0.013863257,1,21,1,2,1398.18,0,1,0,0
7123,15.15,0.021471456,2,35,0,2,131.8284,1,0,0,0
7124,12.65,0.0,2,35,1,0,2036.6822,0,0,0,1
7125,13.65,0.026067434,1,13,0,1,713.0718,0,1,0,0
